index,date,rawContent,retweetCount,likeCount,quoteCount,mentionedUsers,hashtags,links,media,inReplyToTweetId,inReplyToUser,retweetedTweet,account,lang,cleanedContent,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,part_of_convo,content_length,word_count,sentiment_score
26,2020-07-06 02:00:33,"Join PAP Secretary-General Lee Hsien Loong for his Lunchtime Rally at 12pm today, Live on PAP’s Facebook and YouTube.

#GE2020 #OurLivesOurJobsOurFuture https://t.co/sfY2GwRX1Q",3,34,1,,ge2020 ourlivesourjobsourfuture,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1279957806519422976/pu/img/WUvakU3q3OXyVYv-.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1279957806519422976/pu/pl/h-Ab9gPZ6u3V3Ssz.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1279957806519422976/pu/vid/480x270/3Eas08PFvhfmgHI-.mp4?tag=10', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1279957806519422976/pu/vid/640x360/ebtHRNVJJajhdjjS.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1279957806519422976/pu/vid/1280x720/43yZsyaakeluAVvR.mp4?tag=10', contentType='video/mp4', bitrate=2176000)], duration=116.64, views=1707, altText=None)]",,,,pap,en,"Join PAP Secretary-General Lee Hsien Loong for his Lunchtime Rally at 12pm today, Live on PAP’s Facebook and YouTube.  ",0,5,0,0,False,0.5392857142857143,21,0.296
27,2020-07-05 11:45:00,"[STAY TUNED!] Minister Masagos, Dr Maliki Osman and Nadia Samdin will be discussing on issues that matter most to the Malay/Muslim community and plans to continue growing the community into one of success.

Live on our FB and YouTube at 8pm.

#GE2020 #OurLivesOurJobsOurFuture https://t.co/GXgJerGZAn",6,25,13,,ge2020 ourlivesourjobsourfuture,,"[Photo(previewUrl='https://pbs.twimg.com/media/EcKIkreUwAE_tzC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcKIkreUwAE_tzC?format=jpg&name=orig', altText=None)]",,,,pap,en,"[STAY TUNED!] Minister Masagos, Dr Maliki Osman and Nadia Samdin will be discussing on issues that matter most to the Malay/Muslim community and plans to continue growing the community into one of success.Live on our FB and YouTube at 8pm.  ",0,0,1,0,False,0.975,42,0.2714
28,2020-07-05 09:45:00,"“60听你说“今天邀请人民行动党候选人傅丽珊来分享她在三巴旺服务居民的点点滴滴和最难忘的经历。敬请留意！

Live at 6pm! Catch PAP candidate Poh Li San as she shares the memorable moments of serving the residents in Sembawang. https://t.co/U7rOH6FcTm",1,18,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EcJlXKkVcAA7SBw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcJlXKkVcAA7SBw?format=jpg&name=orig', altText=None)]",,,,pap,en,“60听你说“今天邀请人民行动党候选人傅丽珊来分享她在三巴旺服务居民的点点滴滴和最难忘的经历。敬请留意！Live at 6pm! Catch PAP candidate Poh Li San as she shares the memorable moments of serving the residents in Sembawang. ,0,0,1,0,False,0.6107142857142858,22,0.3595
29,2020-07-05 08:13:50,"[COMING SOON] Join Minister Indranee Rajah and Ms Sim Ann as they share about the future of youth in Singapore.

Stay tuned here: https://t.co/knx7oMLVlL

#GE2020 #OurLivesOurJobsOurFuture https://t.co/IPSv02JUHl",0,13,1,,ge2020 ourlivesourjobsourfuture,"[TextLink(text='tiny.cc/dr3wrz', url='http://tiny.cc/dr3wrz', tcourl='https://t.co/knx7oMLVlL', indices=(130, 153))]","[Photo(previewUrl='https://pbs.twimg.com/media/EcJXr_IUEAAqrke?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcJXr_IUEAAqrke?format=jpg&name=orig', altText=None)]",,,,pap,en,[COMING SOON] Join Minister Indranee Rajah and Ms Sim Ann as they share about the future of youth in Singapore.Stay tuned here:   ,1,0,1,0,False,0.6607142857142857,25,0.5267
30,2020-07-05 04:37:54,"[LIVE NOW] Straight Talk with PAP - Health and Well-being

Watch here: https://t.co/JfdpWjkuPa

#GE2020 #OurLivesOurJobsOurFuture https://t.co/1mFqlK0LTZ",1,16,0,,ge2020 ourlivesourjobsourfuture,"[TextLink(text='youtu.be/rPGQwPZQG8Ea', url='https://youtu.be/rPGQwPZQG8Ea', tcourl='https://t.co/JfdpWjkuPa', indices=(71, 94))]","[Photo(previewUrl='https://pbs.twimg.com/media/EcItpjZUEAEbZQP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcItpjZUEAEbZQP?format=jpg&name=orig', altText=None)]",,,,pap,en,[LIVE NOW] Straight Talk with PAP - Health and Well-beingWatch here:   ,1,0,1,0,False,0.45,14,0.2263
31,2020-07-05 04:15:23,"[TUNE IN] Join Secretary-General Lee Hsien Loong for the PAP lunchtime rally, 6 July 2020 at 12pm!

LIVE on Facebook and Youtube

#GE2020 #OurLivesOurJobsOurFuture https://t.co/VfTu4P3YwU",7,32,1,,ge2020 ourlivesourjobsourfuture,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1279629852593643520/pu/img/umoBiR66AkKyZMBU.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1279629852593643520/pu/pl/6WXl8JSPKdp-YeEB.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1279629852593643520/pu/vid/720x720/7Vbj84nsifR8DcXg.mp4?tag=10', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1279629852593643520/pu/vid/480x480/n9IK7oaC-P_TMru6.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1279629852593643520/pu/vid/320x320/RB5Ckc2vDv4mWYSU.mp4?tag=10', contentType='video/mp4', bitrate=432000)], duration=22.773, views=1148, altText=None)]",,,,pap,en,"[TUNE IN] Join Secretary-General Lee Hsien Loong for the PAP lunchtime rally, 6 July 2020 at 12pm!LIVE on Facebook and Youtube  ",0,5,0,0,False,0.5714285714285714,23,0.3595
32,2020-07-04 12:10:32,"[LIVE NOW!] Minister Ong Ye Kung together with Dr Koh Poh Koon, Alvin Tan and Nadia Ahmad Samdin share more about the opportunities available for our youths amidst this current economic climate.

Watch here: https://t.co/ymbDDsfCOQ

#GE2020 #OurLivesOurJobsOurFuture https://t.co/Jx7wa5MeVO",4,20,1,,ge2020 ourlivesourjobsourfuture,"[TextLink(text='youtube.com/watch?v=IpxAjv…', url='https://www.youtube.com/watch?v=IpxAjvrM1Ko', tcourl='https://t.co/ymbDDsfCOQ', indices=(208, 231))]","[Photo(previewUrl='https://pbs.twimg.com/media/EcFLqHXU0AEJ0fb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcFLqHXU0AEJ0fb?format=jpg&name=orig', altText=None)]",,,,pap,en,"[LIVE NOW!] Minister Ong Ye Kung together with Dr Koh Poh Koon, Alvin Tan and Nadia Ahmad Samdin share more about the opportunities available for our youths amidst this current economic climate.Watch here:   ",1,0,1,0,False,0.9392857142857143,36,0.6548
34,2020-07-03 11:45:00,"Join Min Ong Ye Kung, Ms Denise Phua and Dr Wan Rizal as they delve into the insights of how Singapore’s education system has evolved and what can be done to further enhance one’s education journey - Live on FB and YouTube! https://t.co/cLwWkkzaZj",1,27,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Eb_5QNlVAAIjdGP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb_5QNlVAAIjdGP?format=jpg&name=orig', altText=None)]",,,,pap,en,"Join Min Ong Ye Kung, Ms Denise Phua and Dr Wan Rizal as they delve into the insights of how Singapore’s education system has evolved and what can be done to further enhance one’s education journey - Live on FB and YouTube! ",0,0,1,0,False,0.8,43,0.3595
35,2020-07-03 08:23:10,"In the next episode of Straight Talk with PAP, Minister S Iswaran together with Tin Pei Ling and Tan Kiat How will be talking about the opportunities and pathways leading up to Singapore's digital future.

Stay tuned, and watch here: https://t.co/ZjjMtEzuIs

#GE2020 https://t.co/6ynClWzih0",1,17,0,,ge2020,"[TextLink(text='youtu.be/hMaatmZ8uCI', url='https://youtu.be/hMaatmZ8uCI', tcourl='https://t.co/ZjjMtEzuIs', indices=(234, 257))]","[Photo(previewUrl='https://pbs.twimg.com/media/Eb_Noq6U0AARUN5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb_Noq6U0AARUN5?format=jpg&name=orig', altText=None)]",,,,pap,en,"In the next episode of Straight Talk with PAP, Minister S Iswaran together with Tin Pei Ling and Tan Kiat How will be talking about the opportunities and pathways leading up to Singapore's digital future.Stay tuned, and watch here:  ",1,0,1,0,False,0.9392857142857143,41,0.5423
36,2020-07-03 07:00:18,"“60听你说” 今天邀请人民行动党新人陈圣辉来畅谈他的人生经历。敬请留意!

LIVE at 3pm! Catch Alvin Tan with host Dasmond Koh as they chat about his life experiences.

Watch here: https://t.co/5kJPQa5PCh https://t.co/3uMKeSQB2z",1,10,0,,,"[TextLink(text='tiny.cc/zxrsrz', url='http://tiny.cc/zxrsrz', tcourl='https://t.co/5kJPQa5PCh', indices=(144, 167))]","[Photo(previewUrl='https://pbs.twimg.com/media/Eb-3DIUUEAIQ13b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb-3DIUUEAIQ13b?format=jpg&name=orig', altText=None)]",,,,pap,en,“60听你说” 今天邀请人民行动党新人陈圣辉来畅谈他的人生经历。敬请留意!LIVE at 3pm! Catch Alvin Tan with host Dasmond Koh as they chat about his life experiences.Watch here:  ,1,0,1,0,False,0.5857142857142857,21,0.0
37,2020-07-03 04:32:59,"[LIVE NOW!] Minister Chan Chun Sing together with Liang Eng Hwa and Mariam Jaafar will be sharing insights on the current climate of investments and jobs in Singapore amidst this global slowdown.

Watch here: https://t.co/ptVw0wdwMO

#GE2020 #OurLivesOurJobsOurFuture https://t.co/MFGV58EEUi",4,12,0,,ge2020 ourlivesourjobsourfuture,"[TextLink(text='youtu.be/h5GstAGqlmk', url='https://youtu.be/h5GstAGqlmk', tcourl='https://t.co/ptVw0wdwMO', indices=(209, 232))]","[Photo(previewUrl='https://pbs.twimg.com/media/Eb-ZZRiUcAE9BZE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb-ZZRiUcAE9BZE?format=jpg&name=orig', altText=None)]",,,,pap,en,[LIVE NOW!] Minister Chan Chun Sing together with Liang Eng Hwa and Mariam Jaafar will be sharing insights on the current climate of investments and jobs in Singapore amidst this global slowdown.Watch here:   ,1,0,1,0,False,0.9428571428571428,36,0.4753
38,2020-07-03 03:54:55,"[COMING SOON!] Want to know more about the investment climate in this global crisis? Stay tuned as Minister Chan Chun Sing, together with Liang Eng Hwa and Mariam Jaafar, share their insights.

#GE2020 #OurLivesOurJobsOurFuture https://t.co/tcdaikNgEv",5,15,1,,ge2020 ourlivesourjobsourfuture,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1278899835995742209/pu/img/2bD4UDcdJwN7eGCb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1278899835995742209/pu/vid/1280x720/CSf5fdmZA04KM6xF.mp4?tag=10', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278899835995742209/pu/vid/640x360/dxnC3e9Ykt0R1Ee1.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278899835995742209/pu/vid/480x270/7w1rSH-nk1jN4Zao.mp4?tag=10', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278899835995742209/pu/pl/NvRpvzBl9L_cths3.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None)], duration=27.72, views=1010, altText=None)]",,,,pap,en,"[COMING SOON!] Want to know more about the investment climate in this global crisis? Stay tuned as Minister Chan Chun Sing, together with Liang Eng Hwa and Mariam Jaafar, share their insights.  ",0,5,0,0,False,0.8071428571428572,34,-0.4389
39,2020-07-02 12:19:24,"[Happening NOW]: Minister Lawrence Wong, together with Alex Yam and Rahayu Mahzam, discuss how public housing can be improved for Singaporeans on tonight's episode of 'Straight Talk with PAP'.

Watch here: https://t.co/Y6Qvrt4uW8 https://t.co/xfGZ7a0NnL",3,13,1,,,"[TextLink(text='tiny.cc/59frrz', url='http://tiny.cc/59frrz', tcourl='https://t.co/Y6Qvrt4uW8', indices=(206, 229))]","[Photo(previewUrl='https://pbs.twimg.com/media/Eb66lbsUYAIh-c-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb66lbsUYAIh-c-?format=jpg&name=orig', altText=None)]",,,,pap,en,"[Happening NOW]: Minister Lawrence Wong, together with Alex Yam and Rahayu Mahzam, discuss how public housing can be improved for Singaporeans on tonight's episode of 'Straight Talk with PAP'.Watch here:  ",1,0,1,0,False,0.8142857142857143,32,0.6124
40,2020-07-02 11:22:28,"Senior Minister Tharman Shanmugaratnam shares how Singapore can do well and create an inclusive economy even in an unfavorable world.

Watch the full episode at: https://t.co/pg1DZNKnDo

#GE2020 #OurLivesOursJobsOurFuture https://t.co/TVqlHUzoKY",10,38,3,,ge2020 ourlivesoursjobsourfuture,"[TextLink(text='youtu.be/nJlB3xOSWms', url='https://youtu.be/nJlB3xOSWms', tcourl='https://t.co/pg1DZNKnDo', indices=(162, 185))]","[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1278650036058853376/img/bwr_kVk4hnVu9nBb.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1278650036058853376/vid/480x270/Nq58fj4JMFJVJhmb.mp4?tag=13', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1278650036058853376/vid/1280x720/WyTeu1Du4ul56uGK.mp4?tag=13', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1278650036058853376/pl/tLInSA_Ti1JTDtTT.m3u8?tag=13', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1278650036058853376/vid/640x360/MQFADcp-IhJ2pWGc.mp4?tag=13', contentType='video/mp4', bitrate=832000)], duration=184.0, views=1559, altText=None)]",,,,pap,en,Senior Minister Tharman Shanmugaratnam shares how Singapore can do well and create an inclusive economy even in an unfavorable world.Watch the full episode at:   ,1,5,0,0,False,0.7785714285714286,27,0.6597
41,2020-07-02 04:07:00,"[COMING UP] Join us on Straight Talk with PAP!

Senior Minister Tharman Shanmugaratnam and PAP Candidates Alvin Tan and Sharael Taha will be talking about the Global Economy in a post-pandemic world. 

Stay tuned at 1230pm!

https://t.co/pg1DZNKnDo https://t.co/ZkwcXYPiu8",1,14,0,,,"[TextLink(text='youtu.be/nJlB3xOSWms', url='https://youtu.be/nJlB3xOSWms', tcourl='https://t.co/pg1DZNKnDo', indices=(225, 248))]","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1278540556436557824/pu/img/jJaXt4_Cz6tNA0WI.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1278540556436557824/pu/vid/640x360/431moQW95HWauWGe.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278540556436557824/pu/vid/1280x720/un5Ojb-b5SNiHyIF.mp4?tag=10', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278540556436557824/pu/pl/4qFIEAUhibWEByGK.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278540556436557824/pu/vid/480x270/RUPlsHdBMZ5sjvYI.mp4?tag=10', contentType='video/mp4', bitrate=256000)], duration=26.88, views=732, altText=None)]",,,,pap,en,[COMING UP] Join us on Straight Talk with PAP!Senior Minister Tharman Shanmugaratnam and PAP Candidates Alvin Tan and Sharael Taha will be talking about the Global Economy in a post-pandemic world. Stay tuned at 1230pm! ,1,5,0,0,False,0.8678571428571429,36,0.5696
42,2020-07-02 02:03:13,"GE2020 - 1 July Highlights

From Sec-Gen Lee Hsien Loong's message to Singaporeans and the political debate on national broadcast, catch the highlights from the 2nd day of hustings

#GE2020 #OurLivesOursJobsOurFuture https://t.co/07Cp8se40A",3,23,1,,ge2020 ourlivesoursjobsourfuture,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1278509464421715968/pu/img/uwk9w6GrgKUS4Lgu.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1278509464421715968/pu/pl/DNazs21HLxn82a7Z.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278509464421715968/pu/vid/720x406/c-s3zqQwmpbO8YhQ.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1278509464421715968/pu/vid/478x270/fpf7m_mdiRD8jDDD.mp4?tag=10', contentType='video/mp4', bitrate=256000)], duration=36.62, views=907, altText=None)]",,,,pap,en,"GE2020 - 1 July HighlightsFrom Sec-Gen Lee Hsien Loong's message to Singaporeans and the political debate on national broadcast, catch the highlights from the 2nd day of hustings  ",0,4,0,0,False,0.7607142857142857,30,0.0
43,2020-07-01 14:11:00,"[WATCH] Senior Minister Tharman Shanmugaratnam will be on our ""Straight Talk with PAP"" tomorrow, together with Alvin Tan and Sharael Taha as they discuss about the challenges and opportunities in the Global Economy.

Stay tuned on our FB page!

#GE2020 #OurLivesOurJobsOurFuture https://t.co/8wHXI0Bw2m",5,16,3,,ge2020 ourlivesourjobsourfuture,,"[Photo(previewUrl='https://pbs.twimg.com/media/Eb2KJPiVcAEv1ew?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb2KJPiVcAEv1ew?format=jpg&name=orig', altText=None)]",,,,pap,en,"[WATCH] Senior Minister Tharman Shanmugaratnam will be on our ""Straight Talk with PAP"" tomorrow, together with Alvin Tan and Sharael Taha as they discuss about the challenges and opportunities in the Global Economy.Stay tuned on our FB page!  ",0,0,1,0,False,0.9821428571428571,40,0.6239
44,2020-07-01 08:57:02,"Live NOW! Catch 'Straight Talk with PAP': Women Pushing Boundaries

Watch here: https://t.co/793EIRZKEr

#GE2020 #OurLivesOurJobsOurFuture https://t.co/E3M97twWGx",2,10,0,,ge2020 ourlivesourjobsourfuture,"[TextLink(text='tiny.cc/xvmmrz', url='http://tiny.cc/xvmmrz', tcourl='https://t.co/793EIRZKEr', indices=(80, 103))]","[Photo(previewUrl='https://pbs.twimg.com/media/Eb1CWVMVcAEdFeY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eb1CWVMVcAEdFeY?format=jpg&name=orig', altText=None)]",,,,pap,en,Live NOW! Catch 'Straight Talk with PAP': Women Pushing BoundariesWatch here:   ,1,0,1,0,False,0.48214285714285715,14,0.2942
