cleanedContent,content_length,hashtags,sentiment_score,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,likeCount,quoteCount,part_of_convo
Gd evening from Compassvale! The rally for PRP GRC has begun. An activist takes the stage now addressing the crowd in Cantonese. ,0.9714285714285714,pap4sg,0.0,0,0,0,0,0,0,False
TODAYonline | Workers' Party responds to PAP     ,0.7,wpsg wp sgelections wpge2011,0.4019,0,0,0,0,0,0,False
"Catch WP tonight (2/4/11) at CNA's ""A Political Forum on Singapore's Future"" at 10PM. bit.ly/g4KpZd   ",0.9142857142857144,wpsg sgelections wpge2011,0.4084,0,0,0,0,0,0,False
These included the Hougang Constituency Committee (HGCC) and the Hougang Constituency Education Trust (HCET) which has benefited hundreds of students in the constituency since its inception in 1992.,0.7071428571428572,,0.5106,0,0,0,0,3,0,True
"Props to Tampines North YEC, who together with TP & Popular Bookstore, gave needy kids a SHOPPING SPREE!  ",0.9785714285714284,papcares,0.1759,0,0,1,0,0,0,False
The Workers' Party manifesto is for ALL Singaporeans     ,0.7571428571428571,wpsg wp sgelections wpge2011,0.4019,0,0,0,0,0,0,False
TODAYonline | Pritam Singh | Workers' Party     ,0.6928571428571428,wp wpsg wpge2011 sgelections,0.4019,0,0,0,0,0,0,False
Serving Singaporeans: MP-elect Lim Swee Say back to his MPS to help Singaporeans.  ,0.8,pap4sg,0.4019,0,0,1,0,15,0,False
"A steady increase in the carbon tax at this time is untimely. There is an alternative: allow the carbon tax to vary over time, with the specific rate adapted to the current state of the economy.",0.6928571428571428,,0.4939,0,0,0,0,1,0,True
"Sometime early this year, Hwa Chong (my alma mater) requested that I write the name of one of the school... ",0.9285714285714286,,0.0,1,0,0,0,0,0,False
Can military officers make good politicians? Gan Siow Huang responds. ,0.275,ge2020,0.4404,0,5,0,0,15,8,False
Mr Yee Jenn Jong's speech (19 Oct 2011) ,0.4285714285714285,,0.0,1,0,0,0,1,0,False
"JOIN US tomorrow as we bring you LIVE UPDATES and exclusive pictures and videos from The People’s Action Party Annual Awards & Convention, across our Social Media channels!Facebook:    ",0.9714285714285714,,0.8564,3,0,1,0,7,1,False
"A visit to Ubin, away from the hustle n bustle, for Bedok Residents, by Bedok Branch.   ",0.8928571428571429,papcares pap60,0.0,0,0,1,0,0,0,False
"Minister Heng: As Singaporeans, we must live the pioneering spirit … to turn big problems and constraints into big opportunities.",0.9214285714285714,,0.1531,0,0,0,0,1,0,False
It's a beautiful day for the Hammer. Have you gotten your copy yet?    ,0.9,wpsg wphammer moulmeinkallanggrc,0.5994,0,0,1,0,2,0,False
 Manifesto in 4partsWhat we achieved What we are doing What we are facing What we can build  Together. ,0.9428571428571428,pap4sg,0.0,0,0,4,0,10,0,False
"We'll be bringing u all e  LIVE from our 1st  Lunchtime Rally, where SG@leehsienloong will be speaking ",0.9928571428571428,action ge2015,0.0,0,0,1,0,3,0,False
"Candidate for East Coast, Mohamed Fairoz: WP calls for fair regulation of mandatory flexi-work arrangements.  ",0.9785714285714284,wpsg,0.6523,0,0,1,0,0,0,False
"We are here for you.The National CARE hotline operates 24/7, and is ready to support you with volunteer counsellors if you need someone to talk to you.  ",0.6107142857142858,sgunited stayhome,0.8455,0,0,1,0,5,0,False
"“Mr Ong joining our Indian residents at the Silver Chariot""   ",0.7785714285714286,ongtengkoon sembawanggrc,0.0,0,0,1,0,0,0,False
WP has only 3 official channels:   & @wpsg .  Thank you.  ,0.9642857142857144,wp wpsg,0.6408,0,0,0,0,1,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"MP Jamus Lim: ""The fee Benchmarks Advisory Committee should expand its scope to not just examining the overall fee schedule, but to also interrogate any persistent or accelerating divergence in public-private fees.""",0.7678571428571429,,0.1655,0,0,0,0,0,0,True
"On today's  Tuesday, we speak to Siti Mariam Bte Selamat, 42. Full story at:  ",0.9857142857142858,activistsspeak,0.0,1,0,1,0,0,0,False
"We voted against amendments to the Criminal Law (Temporary Provisions) Act today as the G has gone too far, in expanding the scope of the Act beyond its original intention of safeguarding peace and good order in SG, while reposing in the Minister for Home Affairs too much power. ",1.0,,0.7506,0,5,0,0,47,5,False
Ting Ru explains that WP wishes to abolish the GRC system & have an independent election commission & Electoral Boundaries Review Committee,0.9928571428571428,,0.516,0,0,0,0,12,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
WP public outreach latest photos in FB.    ,0.65,wpge2011 wpsg sgelections,0.5904,0,0,0,0,0,0,False
National Development Minister @LawrenceWongST said that public housing will become more affordable and easier to apply for with new housing support.,0.6107142857142858,,0.6969,1,0,0,0,5,1,False
Actually we very helpful one...  of coz la we will think of more   ,1.0,babybonus givebirthdunworry,0.4754,1,0,1,0,0,0,False
"🇸🇬Budget2019: As our home, Singapore has to be well-connected within and with the world. The Government will continue to enhance Singapore's connectivity to further growth for Singaporeans. ",0.6785714285714286,,0.3818,0,0,2,0,5,0,False
"CNA: GE WP's leadership renewal ""on track""     ",0.6857142857142857,wp wpsg wpge2011 sgelections,0.0,0,0,0,0,0,0,False
"Having lectured in UniSIM, Fairoz wants to speak out for the concerns and needs of adult learners and on work-life balance if elected.",0.9571428571428572,,0.0,0,0,0,0,2,0,False
"Ting Ru on the Govt's goals in SG25: 25 years on, how many of you here today, think we are treated like Singapore’s most precious resource?",0.9928571428571428,,0.7574,0,0,0,0,1,0,False
"In 2011,  voters made a breakthrough in Singapore’s electoral history. Since then, we’ve come a long way together and we hope we’ll have further still to go.  ",0.6357142857142857,aljuniedgrc ge2020,0.4404,0,5,0,0,193,8,False
" “When this Government makes a promise, we mean it and keep it” - PM Lee ",0.7785714285714286,quoteoftheday,0.3182,0,0,1,0,7,0,False
"Tampines: New candidates Desmond & Li Hui impress the crowd, addressing them in multiple languages, proficiently. ",0.9714285714285714,,0.4404,0,0,2,0,4,0,False
"Exclusive pics LIVE from the PAP Women's Wing Conference, gathered to share perspectives & aspirations on SGfuture ",0.8214285714285714,,0.4019,0,0,4,0,15,1,False
"In the same way, therefore, racial harmony, acceptance and understanding are attitudes which children acquire –... ",0.9785714285714284,,0.6908,1,0,0,0,0,0,False
Henry Kwek thanks his mentor Inderjit Singh for his guidance. ,0.6,,0.4404,0,0,1,0,2,0,False
"Pic by Sec Gen @leehsienloong: ""Thanks for all your support and good wishes. Looking forward to the next 10 days!"" ",0.9785714285714284,,0.8553,0,0,1,0,7,0,False
"""Convince the voters that we will work with you, for you, for Singapore."" - SG LHL introduces all 24 new candidates ",0.9857142857142858,,0.25,0,0,1,0,2,0,False
"With a lower Total Fertility Rate and a stabilising number of teachers, the pressure induced by having to hire more teachers, should class sizes be reduced, would be partially alleviated. Data adapted from:  ",0.8285714285714286,,-0.4767,1,0,1,0,5,0,True
"Our candidates Chua Kheng Wee, Sylvia Lim, Terence Tan and @abdulshariff_sg will also weigh in on these topics. See you there!",0.45,,0.0,0,0,0,0,14,0,True
West Coast GRC helping their families today  ,0.5214285714285715,pap60,0.296,0,0,1,0,1,0,False
Member of Parliament Foo Mee Har talks about continuing to meet the needs of seniors and sustaining businesses in Ayer Rajah amidst the Covid-19 outbreak.,0.6321428571428571,,0.0,1,0,0,0,5,0,False
"""..Our schools seek to provide the space for students to experiment and explore. By exposing students to new areas... ",1.0,,-0.2732,1,0,0,0,0,0,False
"Parliamentary speech 7th Nov 22, MP Louis Chua - When the decision to raise the GST to 9% was mooted in 2019, circumstances couldn’t be more different. There was no Covid. Commodity prices are half of what they are today. Inflation rates are 1/10th of what they are today.",0.9714285714285714,,-0.296,0,0,0,0,18,0,False
PAP Marine Parade GRC will be announcing its slate of candidates   ,0.7357142857142858,ge2015 pap4sg,0.0,0,0,1,0,1,0,False
Desmond Lee: One of the key things was to recreate the kampung spirit amongst the youths in this Internet age. ,0.8428571428571429,pap4sg,0.1779,0,0,0,0,1,0,False
We are at Women's GOALBALL and its Laos vs Singapore - all devices are to be on silent.   ,0.7714285714285715,apg2015 oneteamsg,0.0,0,0,1,0,5,0,False
Daniel Goh: We need to improve the Singaporean family's quality to life to improve birth rates  ,0.7714285714285715,ge2015 wpsg,0.7003,0,0,0,0,2,0,False
A  thread ⬇️The transition of the  Town Council from the PAP and securing resources to conduct grassroots activities were two of the biggest challenges faced by the WP and Low in 1991. ,0.7535714285714286,throwbackthursday hougang,0.4995,0,0,1,0,14,0,False
New candidate for AMK GRC Darryl David talks about his experiences in helping residents at MPS.   ,0.9928571428571428,pap4sg sgelections,0.296,0,0,1,0,2,0,False
WP's Manifesto 2011 Key Highlights : Towards A First World Parliament    ,0.8071428571428572,wp wpsg sgelections,0.0,0,0,0,0,0,0,False
Mr Low releases another press release on TCMR ,0.4714285714285714,,-0.2732,0,0,0,0,0,0,False
Four additional members have been co-opted into the PAP's Central Executive Committee. Get the full details here:  ,0.9857142857142858,,0.0,1,0,1,0,10,0,False
"""..Was delighted to see the students' responsiveness to the skit showing relatable IP scenarios they might... ",0.9428571428571428,,0.5106,1,0,0,0,0,0,False
Getting ready for nomination day tomorrow. ,0.3928571428571428,sgelections,0.3612,0,0,0,0,0,0,False
"Bernard: If you believe in my vision of co-owning and co-creating MacPherson for generations to come, vote for the Workers’ Party!",0.9285714285714286,,0.6114,0,0,0,0,2,0,False
"LIVE:  Statement  Coverage. Spotlight's now on support packages for families with children, from pre-school to post-secondary.",0.9928571428571428,sgbudget2015,0.4019,0,0,0,0,1,0,False
Joining us now at Jurong Bird Park with thousands of PCF families is PM @leehsienloong    ,0.8857142857142857,pap4sg pap,0.0,1,0,0,0,1,0,False
Somasundaram: We must protect our workers from unfair competition  ,0.6214285714285714,teamjalanbesar wpsg,-0.128,0,0,0,0,3,0,False
"We're tweeting LIVE from Infinite Studios. Stay tuned for something big, happening in an hour. ",0.8357142857142857,,0.0,0,0,1,0,2,0,False
Party Awards progresses on to the Youth and Women medals and awards for the outstanding branches. ,0.7714285714285715,papawards,0.9136,0,0,0,0,0,0,False
"A pic of Dr. Lim Wee Kiak in action, putting a smile on the face of a resident.    ",0.9285714285714286,priceless papcares pap60,0.3612,0,0,1,0,0,0,False
Sylvia: DPM Teo Chee Hean and then PM Lee Hsien Loong accused the Workers’ Party of selective reading,0.7214285714285714,,0.128,0,0,0,0,3,0,False
NCMP Yee Jenn Jong speaks on internship for tertiary students during   ,0.8142857142857143,cos2014 sgbudget2014,0.0,1,0,0,0,1,0,False
"Spend to support those among us that are hurting most, for a temporary period, and finance this by rebating any windfall tax gains. But avoid wage indexation at all costs.",0.6107142857142858,,-0.2732,0,0,0,0,4,0,True
MP Sylvia Lim: MinLaw - IPTO Caseload and Service Levels   ,0.6857142857142857,cos2012 sgbudget,0.0,1,0,0,0,0,0,False
"Prime Minister Lee Hsien Loong announced the retirement, movement and promotion of members for his new Cabinet today.The Cabinet of 37 office holders will include 7 newly elected MPs. There are also two newly appointed Mayors.Know more:  ",0.9321428571428572,,0.0,1,0,4,0,44,2,False
We are only concerned with allegations of abuse of power & the harm these have caused to confidence in SG & our political institutions (2/3),1.0,,-0.6597,0,0,0,0,8,1,True
Always a delight seeing our Pioneer PM / Sec-Gen Mr Lee Kuan Yew at the NDP!   ,0.9714285714285714,ndp2014 happybirthdaysingapore lky,0.636,0,0,1,0,46,0,False
"""Happy... Especially for the activists who've been working hard..."" Yaacob on positive sample count numbers thus far ",0.9928571428571428,,0.5574,0,0,1,0,21,0,False
"Sylvia: Please let me express our deep thanks to you, the residents of Aljunied GRC.  You extended to us your friendship and warmth.",0.9428571428571428,,0.8779,0,0,0,0,4,0,False
I want to continue to be able to serve them and I hope they give me the chance - Dr Maliki Osman ,0.9071428571428573,pap4sg,0.6369,1,0,0,0,5,0,False
  ,0.35,ge2015 empoweryourfuture,0.0,0,0,1,0,1,0,False
"Tune in to 93.8Live at 10AM on 15/4 (Fri) for @wpyw Nathaniel Koh discussion youth political apathy on ""Campus 938"".   ",0.9928571428571428,wp sgelections wpge,-0.296,0,0,0,0,0,0,False
"Sylvia Lim introduces the first Indian candidate for WP GE2011, L. Somasundaram, a lecturer at a local polytechnic.",0.8214285714285714,,0.4084,0,0,0,0,0,0,False
"Official opening of the Ang Mo Kio Family Clinic,11/05/2013   ",0.7785714285714286,senghanthong angmokiogrc,0.0,0,0,1,0,0,0,False
The Workers' Party visits Aljunied GRC this Sunday for its weekly Hammer public outreach.,0.6357142857142857,,0.5859,0,0,0,0,2,0,False
"""Happy to have visited my residents on Friday night! ""    ",0.7714285714285715,masagoszulkifli tampinesgrc,0.6114,0,0,1,0,0,0,False
""" shall forever be a sovereign democratic and independent nation"" -  ",0.75,singapore lky,0.0,0,0,1,0,12,0,False
Min Vivian Balakrishnan visited Bukit Panjang Estate and Chestnut Avenue Waterworks ,0.7571428571428571,,0.0,1,0,0,0,1,0,False
"Minister Lawrence Wong, Dr Tan See Leng and Xie Yao Quan will be discussing about the Covid-19 pandemic. Stay tuned for the live discussion on FB and YouTube, at 8pm. ",0.5964285714285714,,0.0,0,5,0,0,29,0,False
"Hailey and her mom haven't caught Snorlax yet here at Hougang 401, at our Mid-Autumn celebrations. Hope remains! ",0.8071428571428572,,0.4926,0,0,1,0,14,0,False
What in the world is a Parliamentary Select Committee? ,0.1964285714285714,,0.0,0,5,0,0,25,0,False
"Minister Yaacob Ibrahim: ""I feel blessed to have shared last night’s iftar with families and fellow colleagues..."" ",0.9785714285714284,,0.743,0,0,1,0,6,0,False
MP Christopher de Souza with Mr Soh of Sunset Way estate - who has worked in the Parliament House for 48 yrs! ,0.9428571428571428,,0.0,0,0,1,0,3,0,False
"""Our first training session for our student language ambassadors on how they can tap on social media for language... ",0.9928571428571428,,0.0,1,0,0,0,0,0,False
"To provide evidence for reporting change of address, for sellers.",0.4642857142857143,,0.0,0,0,0,0,0,0,False
"@jbhavan Naturally, my friend, as we want what's best for  Regardless, we will continue to serve this country to the best we can!",0.9928571428571428,singapore,0.9215,0,0,0,0,1,0,True
"Let us ""focus all efforts on overcoming the haze"" and making sure this doesn't recur. - Min Vivian Balakrishnan ",0.9571428571428572,,0.3182,1,0,0,0,0,0,False
Choong Yong: He blamed the residents for not reading the fine print on the BTO brochure.,0.6285714285714286,,-0.5707,0,0,0,0,3,0,False
Thank you to all our comrades that braved the sun to participate in NDP 2013!,0.55,,0.69,0,0,0,0,1,0,False
